"skjemanavn";"navn_i_rapporteket";"ledetekst";"obligatorisk";"type";"listeverdier";"listetekst";"normalintervall_start_numerisk";"normalintervall_slutt_numerisk";"maksintervall_start_numerisk";"maksintervall_slutt_numerisk";"normalintervall_start_dato";"normalintervall_slutt_dato";"maksintervall_start_dato";"maksintervall_slutt_dato";"antall_tegn";"lovlige_tegn";"desimaler";"aktiveringsspoersmaal";"underspoersmaal";"innfoert_dato";"utfaset_dato";"tabell";"fysisk_feltnavn";"kommentar";"variabel_id";"hjelpetekst"
"Angio+PCI";;"Stegvis prosedyre";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Ja";"1980-01-01";"";"regangio";"STAGED_PROCEDURE";;"REGANGIO_STAGED_PROCEDURE";"Planlagt fortsettelse av tidligere påbegynt revaskularisering."
"Angio+PCI";;"Symptomdebut";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"";"toDay";;;;"Nei";"Nei";"2000-01-01";"";"regangio";"SYMPTOM_ONSET_DATE";;"REGANGIO_SYMPTOM_ONSET_DATE";"Oppgi dato for symptomdebut som førte til at pasienten oppsøkte medisinsk behandling. • Ved gjentatte smertetilfeller skal siste smerte-episode oppgis eller • da symptomene økte så pass at de fikk pasienten til å søke behandling. Ved symptom som varer lengre enn 3 døgn og ikke forverres, er nøyaktig tidspunkt mindre viktig. Dato kan skrives med to siffer for inneværende måned: DD For annen måned må man skrive minst: MM-DD For annet år må man skrive: ÅÅ-MM-DD"
"Angio+PCI";;"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"2000-01-01";"";"regangio";"SYMPTOM_ONSET_TIME_MISSING";;"REGANGIO_SYMPTOM_ONSET_TIME_MISSING";"Kryss av for denne dersom tidspunktet for symptomdebut er ukjent."
"Angio+PCI";;"Beslutningsutløsende EKG";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"";"toDay";;;;"Nei";"Nei";"2000-01-01";"";"regangio";"PREHOSPITAL_ECG_DATE";"Endast vid akut vårdkedja";"REGANGIO_PREHOSPITAL_ECG_DATE";"1. Refererer i første omgang til dato for det EKG som ligger til grunn for beslutningen om revaskularisering (EKG tatt i ambulanse, hos fastlege, på akuttmottak eller avd. som pasienten overflyttes fra). 2. I øvrige tilfeller gjelder dato for Ambulanse EKG."
"Angio+PCI";;"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"2000-01-01";"";"regangio";"PREHOSPITAL_ECG_TIME_MISSING";;"REGANGIO_PREHOSPITAL_ECG_TIME_MISSING";"Kryss av for denne dersom tidspunktet for EKG er ukjent."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";"0";"Ikke angina/brystsmerter";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";1;"I";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";2;"II";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";3;"III";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";4;"IV";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"Canadian Class";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CSS";"obligatorisk om indikation är 1";"REGANGIO_CSS";"Bare ved stabil kransåresykdom (symptomatisk angina pectoris). Canadian Class I: Normal fysisk aktivitet utløser ikke angina, f eks gange på flat mark eller i trapper. Angina utløses av kraftig eller plutselig eller langvarig anstrengelse. Canadian Class II: Lett begrensning av normal fysisk aktivitet. Angina ved rask gange i oppoverbakker, ved anstrengelse etter måltider eller i kaldt/blåsende vær eller ved emosjonell belastning eller bare i de første timene etter oppvåking Kan gå mer enn 2 kvarter på flat mark eller mer enn en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class III: Tydelig begrensning av normal fysisk aktivitet, f eks gange 1-2 kvarter på flat mark eller en trappe i normalt tempo under normale ytre forutsetninger. Canadian Class IV: Kan ikke gjøre noen fysisk aktivitet uten brystsmerter og angina kan også opptre i hvile. Ref: Circulation 1976 54:522-3."
"Angio+PCI";;"NYHA klasse";"Ja";"Listevariabel";1;"I";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"NYHA";"obligatorisk om indikation är 1";"REGANGIO_NYHA";"New York Heart Association spesielt med tanke på dyspnoe og kraftløshet . NYHA Class I: Ingen symptomer ved normal aktivitet, eventuelt symptomer bare ved kraftige anstrengelser. NYHA Class II: Milde symptomer og lett begrensning av vanlig aktivitet. NYHA Class III: Markert begrensing i aktivitet på grunn av symptomer, også ved mindre enn vanlige anstrengelser som å gå kortere avstander eller lett innendørs aktivitet. NYHA Class IV: Betydelige begrensninger av aktivitet. Symptomer ved minste anstrengelser, evetuelt i hvile."
"Angio+PCI";;"NYHA klasse";"Ja";"Listevariabel";2;"II";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"NYHA";"obligatorisk om indikation är 1";"REGANGIO_NYHA";"New York Heart Association spesielt med tanke på dyspnoe og kraftløshet . NYHA Class I: Ingen symptomer ved normal aktivitet, eventuelt symptomer bare ved kraftige anstrengelser. NYHA Class II: Milde symptomer og lett begrensning av vanlig aktivitet. NYHA Class III: Markert begrensing i aktivitet på grunn av symptomer, også ved mindre enn vanlige anstrengelser som å gå kortere avstander eller lett innendørs aktivitet. NYHA Class IV: Betydelige begrensninger av aktivitet. Symptomer ved minste anstrengelser, evetuelt i hvile."
"Angio+PCI";;"NYHA klasse";"Ja";"Listevariabel";3;"III";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"NYHA";"obligatorisk om indikation är 1";"REGANGIO_NYHA";"New York Heart Association spesielt med tanke på dyspnoe og kraftløshet . NYHA Class I: Ingen symptomer ved normal aktivitet, eventuelt symptomer bare ved kraftige anstrengelser. NYHA Class II: Milde symptomer og lett begrensning av vanlig aktivitet. NYHA Class III: Markert begrensing i aktivitet på grunn av symptomer, også ved mindre enn vanlige anstrengelser som å gå kortere avstander eller lett innendørs aktivitet. NYHA Class IV: Betydelige begrensninger av aktivitet. Symptomer ved minste anstrengelser, evetuelt i hvile."
"Angio+PCI";;"NYHA klasse";"Ja";"Listevariabel";4;"IV";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"NYHA";"obligatorisk om indikation är 1";"REGANGIO_NYHA";"New York Heart Association spesielt med tanke på dyspnoe og kraftløshet . NYHA Class I: Ingen symptomer ved normal aktivitet, eventuelt symptomer bare ved kraftige anstrengelser. NYHA Class II: Milde symptomer og lett begrensning av vanlig aktivitet. NYHA Class III: Markert begrensing i aktivitet på grunn av symptomer, også ved mindre enn vanlige anstrengelser som å gå kortere avstander eller lett innendørs aktivitet. NYHA Class IV: Betydelige begrensninger av aktivitet. Symptomer ved minste anstrengelser, evetuelt i hvile."
"Angio+PCI";;"NYHA klasse";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"NYHA";"obligatorisk om indikation är 1";"REGANGIO_NYHA";"New York Heart Association spesielt med tanke på dyspnoe og kraftløshet . NYHA Class I: Ingen symptomer ved normal aktivitet, eventuelt symptomer bare ved kraftige anstrengelser. NYHA Class II: Milde symptomer og lett begrensning av vanlig aktivitet. NYHA Class III: Markert begrensing i aktivitet på grunn av symptomer, også ved mindre enn vanlige anstrengelser som å gå kortere avstander eller lett innendørs aktivitet. NYHA Class IV: Betydelige begrensninger av aktivitet. Symptomer ved minste anstrengelser, evetuelt i hvile."
"Angio+PCI";;"Kardiogent sjokk";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CARD";"obligatorisk om indikation är 3,4,5 Kodbyte";"REGANGIO_CARD";"Fylles ut bare ved akutt ST-elevasjons infarkt."
"Angio+PCI";;"Kardiogent sjokk";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CARD";"obligatorisk om indikation är 3,4,5 Kodbyte";"REGANGIO_CARD";"Fylles ut bare ved akutt ST-elevasjons infarkt."
"Angio+PCI";;"Kardiogent sjokk";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"CARD";"obligatorisk om indikation är 3,4,5 Kodbyte";"REGANGIO_CARD";"Fylles ut bare ved akutt ST-elevasjons infarkt."
"Angio+PCI";;"Myokardskademarkør";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"MYOKARD";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_MYOKARD";"Bare ved indikasjonen ustabil kransåresykdom. Ved aktuell sykdomstart CKMB, Troponin T eller I over lokalt referansområde."
"Angio+PCI";;"Myokardskademarkør";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"MYOKARD";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_MYOKARD";"Bare ved indikasjonen ustabil kransåresykdom. Ved aktuell sykdomstart CKMB, Troponin T eller I over lokalt referansområde."
"Angio+PCI";;"Myokardskademarkør";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"MYOKARD";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_MYOKARD";"Bare ved indikasjonen ustabil kransåresykdom. Ved aktuell sykdomstart CKMB, Troponin T eller I over lokalt referansområde."
"Angio+PCI";;"ST-segment senkning";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"STSEGSANK";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_STSEGSANK";"Bare ved indikasjonen ustabil kransåresykdom. Accentuering, nytilkommet eller tidligere ukjent, minst 1 mm (0,1 mV) på hvile - EKG, en avledning holder."
"Angio+PCI";;"ST-segment senkning";"Ja";"Listevariabel";1;"Ja";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"STSEGSANK";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_STSEGSANK";"Bare ved indikasjonen ustabil kransåresykdom. Accentuering, nytilkommet eller tidligere ukjent, minst 1 mm (0,1 mV) på hvile - EKG, en avledning holder."
"Angio+PCI";;"ST-segment senkning";"Ja";"Listevariabel";9;"Ukjent";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"STSEGSANK";"obligatorisk om indikation 2 Kodbyte";"REGANGIO_STSEGSANK";"Bare ved indikasjonen ustabil kransåresykdom. Accentuering, nytilkommet eller tidligere ukjent, minst 1 mm (0,1 mV) på hvile - EKG, en avledning holder."
"Angio+PCI";;"Tidspunkt for ankomst PCI-sykehus";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"";"toDay";;;;"Nei";"Nei";"2000-01-01";"";"regangio";"ADMISSION_ER";"Endast vid akut vårdkedja";"REGANGIO_ADMISSION_ER";"Gjelder den dato pasienten ankom sykehuset som utfører PCI. Dato kan skrives med to siffer for inneværende måned: DD for annen måned må man skrive minst: MM-DD. For annet år må man skrive ÅÅ-MM-DD"
"Angio+PCI";;"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"2000-01-01";"";"regangio";"ADMISSION_ER_TIME_MISSING";;"REGANGIO_ADMISSION_ER_TIME_MISSING";"Kryss av for denne dersom tidspunktet for ankomst PCI sykehus er ukjent."
"Angio+PCI";;"Ukjent";"Nei";"Avkrysningsboks";"";"";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"INTERDAT_TIME_MISSING";;"REGANGIO_INTERDAT_TIME_MISSING";"Kryss av for denne dersom prosedyretidspunkt er ukjent."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";1;"A femoralis";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";2;"A radialis";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"2005-05-01";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";3;"A brachialis";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";4;"A axillaris";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";5;"A radialis høyre";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";6;"A radialis venstre";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";7;"A radialis + A femoralis";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";8;"A femoralis konvertert fra radialis";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";9;"A radialis konvertert fra A femoralis";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";10;"Dobbel femoralis";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";11;"Dobbel radialis";"";"";"";"";;;;;;;;"Nei";"Nei";"2005-05-03";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Stikksted";"Ja";"Listevariabel";88;"Annet";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"regangio";"PUNKT";;"REGANGIO_PUNKT";"Stikksted."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";1;"Proximale RCA (1)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";2;"Midtre RCA (2)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";3;"Distale RCA (3)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";4;"PDA/RPD (4)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";5;"Ve hovedstamme (5)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";6;"Proximale LAD (6)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";7;"Midtre LAD (7)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";8;"Distale LAD (8)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";9;"Første diagonal (9)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";10;"Andre diagonal (10)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";11;"Proximale LCx (11)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";12;"Første obtusa marginal (12)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";13;"Andre obtusa marginal (13)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";14;"Distale LCx (14)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";15;"LPD (15)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";16;"PLA fra venstre (16)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";17;"Intermediær (17)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
"Angio+PCI";;"Segmentnummer";"Nei";"Listevariabel";18;"PLA (18)";"";"";"";"";;;;;;;;"Nei";"Nei";"1980-01-01";"";"segment";"SEGMENT";;"SEGMENT_SEGMENT";"Segmentnummer i henhold til skisse. Ved intervensjon i graft angis segmentnummeret dit graftet nærmest er anastomosert. Om flere stenter er satt i samma stenose (som ligger i samme segment) legg da inn en ny rad for hver stent men sett samme segmentsiffer og samme Nr siffer."
